id,name,price,original_price,discount_rate,quantity_sold,rating_average,category,platform,seller,url,da_kiem_tra_gia_ao
KAG_195545304,Sách Khéo Ăn Nói Sẽ Có Được Thiên Hạ,96100.0,130000.0,0.26,5026,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-kheo-an-noi-se-co-duoc-thien-ha-p195545304.html?spid=195545306,False
KAG_187600387,Sách Giải Thích Bộ Đề Thi Vào 10 Chuyên - Khối Chuyên Anh,108000.0,159000.0,0.32,349,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-giai-thich-bo-de-thi-vao-10-chuyen-khoi-chuyen-anh-p187600387.html?spid=187600388,False
KAG_173481363,Sách Bách Khoa Tri Thức Cho Trẻ Em,201600.0,280000.0,0.28,386,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-bach-khoa-tri-thuc-cho-tre-em-p173481363.html?spid=173481364,False
KAG_107802183,Sách Sức Mạnh Tiềm Thức (Tái Bản) (Bìa Mềm),98560.0,128000.0,0.23,10215,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-suc-manh-tiem-thuc-tai-ban-bia-mem-p107802183.html?spid=107802184,False
KAG_104314401,Sách Bí Mật Của May Mắn (Khổ Lớn) (Tái Bản),52360.0,68000.0,0.23,5791,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-bi-mat-cua-may-man-kho-lon-tai-ban-p104314401.html?spid=104314402,False
KAG_101782486,"Sách Deep Work - Làm Ra Làm, Chơi Ra Chơi (Tái Bản)",108200.0,159000.0,0.32,4642,4.7,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-deep-work-lam-ra-lam-choi-ra-choi-tai-ban-p101782486.html?spid=101782488,False
KAG_90056907,Sách Khởi Nghiệp Tinh Gọn (The Lean Startup) (Tái Bản),118500.0,165000.0,0.28,5323,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-khoi-nghiep-tinh-gon-the-lean-startup-tai-ban-p90056907.html?spid=90056908,False
KAG_89402951,Sách Giáo Trình Chuẩn HSK 4 - Tập 1 Bài Học (Quét Mã QR Để Nghe File MP3)(Tái Bản),189000.0,228000.0,0.17,493,4.6,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-giao-trinh-chuan-hsk-4-tap-1-bai-hoc-quet-ma-qr-de-nghe-file-mp3-tai-ban-p89402951.html?spid=89402952,False
KAG_77982982,Sách Trí Tuệ Xúc Cảm,131400.0,199000.0,0.34,3847,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tri-tue-xuc-cam-p77982982.html?spid=77982983,False
KAG_73207098,Sách Làm Chủ - Mastery,166000.0,200000.0,0.17,3446,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-lam-chu-mastery-p73207098.html?spid=73549953,False
KAG_45663008,Sách Ngày Xưa Có Một Con Bò…(Tái Bản),59000.0,70000.0,0.16,11457,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-ngay-xua-co-mot-con-bo-tai-ban-p45663008.html?spid=45663009,False
KAG_19824204,Combo Doraemon Truyện Ngắn (45 Tập) - Tái Bản,982800.0,1122000.0,0.12,3076,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-doraemon-truyen-ngan-45-tap-tai-ban-p19824204.html?spid=19824205,True
KAG_13419678,Sách Đi Tìm Lẽ Sống (Tái Bản ),67760.0,88000.0,0.23,24474,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-di-tim-le-song-tai-ban-p13419678.html?spid=13419679,False
KAG_8885999,Sách Totto - Chan Bên Cửa Sổ (Tái Bản),92400.0,120000.0,0.23,22742,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-totto-chan-ben-cua-so-tai-ban-p8885999.html?spid=8886000,False
KAG_2619499,Sách ​Liễu Phàm Tứ Huấn (Tái Bản),54100.0,75000.0,0.28,5704,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-lieu-pham-tu-huan-tai-ban-2018-p2619499.html?spid=2629575,False
KAG_1647103,Sách Bà Ngoại Tôi Gửi Lời Xin Lỗi,151500.0,190000.0,0.2,1790,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-ba-ngoai-toi-gui-loi-xin-loi-p1647103.html?spid=1647211,False
KAG_279391315,Sách Điềm Dược - Viên Thuốc Ngọt Ngào Mang Tên Em (Tập 1),137200.0,196000.0,0.3,52,4.3,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-diem-duoc-vien-thuoc-ngot-ngao-mang-ten-em-tap-1-p279391315.html?spid=279391397,False
KAG_279342169,Sách Tâm Lý Học Đọc Vị,75210.0,109000.0,0.31,22,0.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tam-ly-hoc-doc-vi-p279342169.html?spid=279342170,False
KAG_279325501,Sách Chân Cứng Đá Mềm - Hồi ký Xuân Phượng,119000.0,150000.0,0.21,51,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-chan-cung-da-mem-p279325501.html?spid=279378597,False
KAG_279323586,Sách Dấu Ấn Hoàng Gia - Tập 51 [Tặng Kèm Postcard],28500.0,30000.0,0.05,120,0.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dau-an-hoang-gia-tap-51-tang-kem-postcard-p279323586.html?spid=279323587,False
KAG_279292563,Truyện Tranh - Nơi Dãy Núi Điên Dại,38000.0,40000.0,0.05,53,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/truyen-tranh-noi-day-nui-dien-dai-p279292563.html?spid=279534174,False
KAG_278894059,"Sách Mình Chia Tay Rồi, Có Nhớ Không?",55200.0,92000.0,0.4,60,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-minh-chia-tay-roi-co-nho-khong-p278894059.html?spid=278894060,False
KAG_278814503,Sách Bảng Xếp Hạng Quân Vương [Chọn Tập Lẻ,43650.0,43650.0,0.0,18,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-bang-xep-hang-quan-vuong-chon-tap-le-p278814503.html?spid=278756490,False
KAG_278723591,Sách Continental Saigon – Từ Hào Quang Đế Quốc Đến Giấc Mộng Đông Dương Tan Vỡ,277000.0,339000.0,0.18,54,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-continental-saigon-tu-hao-quang-de-quoc-den-giac-mong-dong-duong-tan-vo-p278723591.html?spid=278723595,False
KAG_278684752,Giáo Trình Tiếng Hàn Tổng Hợp Dành Cho Người Việt Nam - Giáo Trình + Sách Bài Tập,213000.0,266000.0,0.2,0,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/giao-trinh-tieng-han-tong-hop-danh-cho-nguoi-viet-nam-giao-trinh-sach-bai-tap-phan-loai-le-p278684752.html?spid=278686582,False
KAG_278590521,Sách Agatha Christie - Kỳ Án Bảy Mặt Đồng Hồ,103000.0,132000.0,0.22,233,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-agatha-christie-ky-an-bay-mat-dong-ho-p278590521.html?spid=278590524,False
KAG_278518858,Thị Trấn Mèo - Tập 10 [Tặng Kèm Postcard],64500.0,68000.0,0.05,84,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/thi-tran-meo-tap-10-tang-kem-postcard-p278518858.html?spid=278518859,False
KAG_278377639,Sách Sứ Mệnh Hail Mary – Project Hail Mary,146300.0,209000.0,0.3,787,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-su-menh-hail-mary-project-hail-mary-p278377639.html?spid=278377641,False
KAG_277963698,"Sách Huyễn Tưởng Về Bình Thường - Sang Chấn Tâm Lý, Bệnh Tật Và Chữa Lành Trong Một Nền Văn Hóa Độc Hại",265650.0,345000.0,0.23,255,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-huyen-tuong-ve-binh-thuong-sang-chan-tam-ly-benh-tat-va-chua-lanh-trong-mot-nen-van-hoa-doc-hai-p277963698.html?spid=277963703,False
KAG_277923352,Sách Hỏi đáp nhanh trí,51000.0,78000.0,0.35,49,0.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-hoi-dap-nhanh-tri-p277923352.html?spid=277923445,False
KAG_277543284,Kotaro sống một mình,44000.0,48000.0,0.08,252,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/kotaro-song-mot-minh-p277543284.html?spid=277670266,False
KAG_277499663,Sách NVIDIA Cỗ Máy Tư Duy Vĩ Đại,149400.0,249000.0,0.4,272,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-nvidia-co-may-tu-duy-vi-dai-p277499663.html?spid=277499664,False
KAG_276526058,Sách Jane Eyre,163000.0,225000.0,0.28,220,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-jane-eyre-p276526058.html?spid=275185547,False
KAG_276289473,Sách Triết lý của Inamori Kazuo Chúng ta sống vì điều gì?,87000.0,105000.0,0.17,247,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-triet-ly-cua-inamori-kazuo-chung-ta-song-vi-dieu-gi-p276289473.html?spid=276289475,False
KAG_272449818,Sách MANIFEST – 7 Bước Để Thay Đổi Cuộc Đời Bạn Mãi Mãi,76300.0,109000.0,0.3,2805,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-manifest-7-buoc-de-thay-doi-cuoc-doi-ban-mai-mai-p272449818.html?spid=272449819,False
KAG_271162836,Sách Beartown 2: Chúng tôi đấu với các bạn,179000.0,225000.0,0.2,1355,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-beartown-2-chung-toi-dau-voi-cac-ban-p271162836.html?spid=271162837,False
KAG_270790349,Shin - Cậu Bé Bút Chì Tập 16,23500.0,25000.0,0.06,38,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/shin-cau-be-but-chi-tap-16-p270790349.html?spid=270790352,False
KAG_263500714,Sách Dạy Con Làm Giàu (Tập 2) - Sử Dụng Đồng Vốn,122000.0,145000.0,0.16,710,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-day-con-lam-giau-tap-2-su-dung-dong-von-p263500714.html?spid=263500717,False
KAG_262590359,Sách Hoàng Tử Bé,26880.0,35000.0,0.23,1309,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-hoang-tu-be-p262590359.html?spid=262590362,False
KAG_261982682,Sách Cuộc cách mạng Glucose,108000.0,158000.0,0.32,2617,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-cuoc-cach-mang-glucose-p261982682.html?spid=261982684,False
KAG_247442507,Doraemon Tranh Truyện Màu - Nobita Tây Du Kí Tập 2 (Tái Bản 2023),28500.0,30000.0,0.05,44,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/doraemon-tranh-truyen-mau-nobita-tay-du-ki-tap-2-tai-ban-2023-p247442507.html?spid=247442508,False
KAG_207256575,Sách Định luật Murphy – Mọi bí mật tâm lý thao túng cuộc đời bạn,83300.0,119000.0,0.3,8568,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dinh-luat-murphy-moi-bi-mat-tam-ly-thao-tung-cuoc-doi-ban-p207256575.html?spid=207256576,False
KAG_195801641,Sách Tâm Lý Học Trẻ Em,164000.0,195000.0,0.16,302,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tam-ly-hoc-tre-em-p195801641.html?spid=195801650,False
KAG_190601856,Sách Tâm,78700.0,109000.0,0.28,742,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tam-p190601856.html?spid=190601859,False
KAG_186286187,Sách Nhà Lãnh Đạo Không Chức Danh,83500.0,105000.0,0.2,4912,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-nha-lanh-dao-khong-chuc-danh-p186286187.html?spid=186286189,False
KAG_184419723,Sách Sapiens Lược Sử Loài Người (Tái Bản 2022),197400.0,299000.0,0.34,5307,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-sapiens-luoc-su-loai-nguoi-tai-ban-2022-p184419723.html?spid=184419726,False
KAG_157240665,"Ra Bờ Suối Ngắm Hoa Kèn Hồng (Truyện Dài-Nguyễn Nhật Ánh) - Bìa Mềm (Màu Hồng) (Tặng Kèm Bookmark Bồi Hai Mặt, Thiệp Trái Tim In Bài Thơ Của Tác Giả)",118000.0,145000.0,0.19,11836,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/ra-bo-suoi-ngam-hoa-ken-hong-truyen-dai-nguyen-nhat-anh-p157240665.html?spid=157240667,False
KAG_143226165,Sách Cẩm Nang Khám Phá Cơ Thể Người (Tặng Kèm Bookmark),59400.0,99000.0,0.4,1197,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-cam-nang-kham-pha-co-the-nguoi-tang-kem-bookmark-p143226165.html?spid=143226167,False
KAG_111285062,Sách Đắc Nhân Tâm (Bìa Mềm)(Tái Bản),66220.0,86000.0,0.23,11884,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dac-nhan-tam-bia-mem-tai-ban-p111285062.html?spid=111285063,False
KAG_104769768,Máy Tính CASIO FX580VN X-PK (Màu,744000.0,950000.0,0.22,5133,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/may-tinh-casio-fx580vn-x-p104769768.html?spid=104769772,True
KAG_58533769,Combo 2 Cuốn: Tớ Muốn Ăn Tụy Của Cậu - Tập 1 + Tập 2 (Tái Bản),68400.0,72000.0,0.05,127,4.5,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-2-cuon-to-muon-an-tuy-cua-cau-tap-1-tap-2-tai-ban-2020-p58533769.html?spid=58533771,False
KAG_49910019,Sách Bác Sĩ Riêng Của Bé Yêu - Chào Con! Ba Mẹ Đã Sẵn Sàng (Tái Bản),77000.0,95000.0,0.19,8605,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-bac-si-rieng-cua-be-yeu-chao-con-ba-me-da-san-sang-tai-ban-p49910019.html?spid=49910020,False
KAG_34956336,Doraemon Plus Tập 6 (Tái Bản),21600.0,25000.0,0.14,37,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/doraemon-plus-tap-6-tai-ban-2019-p34956336.html?spid=34956337,False
KAG_30757177,Sách Bản Chất Của Người,99330.0,129000.0,0.23,1891,4.7,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-ban-chat-cua-nguoi-p30757177.html?spid=30757179,False
KAG_24951095,Sách Mắt Biếc (Tái Bản 2019),90000.0,110000.0,0.18,35174,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-mat-biec-tai-ban-2019-p24951095.html?spid=24951097,False
KAG_3639597,Sách Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),77000.0,100000.0,0.23,49260,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-buoc-cham-lai-giua-the-gian-voi-va-tai-ban-p3639597.html?spid=3718337,False
KAG_279394165,Thám tử thừa kế,50000.0,50000.0,0.0,96,0.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/tham-tu-thua-ke-p279394165.html?spid=279493247,False
KAG_279374424,Sách Chú Thuật Hồi Chiến - Tập 27,28500.0,30000.0,0.05,40,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/chu-thuat-hoi-chien-tap-27-p279374424.html?spid=279375119,False
KAG_279292568,Song Mệnh Cõi Hoàng Tuyền,31500.0,35000.0,0.1,142,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/song-menh-coi-hoang-tuyen-p279292568.html?spid=279580424,False
KAG_279258712,Sách Host Club Trường Ouran,31500.0,31500.0,0.0,157,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-host-club-truong-ouran-p279258712.html?spid=279578882,False
KAG_279236031,"Điệu múa chim công, có ai thấy không",52000.0,56000.0,0.07,127,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/dieu-mua-chim-cong-co-ai-thay-khong-p279236031.html?spid=279236035,False
KAG_279235202,Sách Khúc Hát Đêm Thâu [Chọn Tập,33250.0,35000.0,0.05,251,4.2,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-khuc-hat-dem-thau-chon-tap-p279235202.html?spid=279558959,False
KAG_278788044,Sách BEASTARS [Chọn Tập Lẻ,31500.0,31500.0,0.0,286,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-beastars-chon-tap-le-p278788044.html?spid=279578869,False
KAG_278756674,Sách Nisekoi - Cặp Đôi Giả Tạo,38000.0,40000.0,0.05,258,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-nisekoi-cap-doi-gia-tao-p278756674.html?spid=279558986,False
KAG_278749523,Ngũ Hành Của Tôi Thiếu Em,123200.0,179000.0,0.31,251,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/ngu-hanh-cua-toi-thieu-em-p278749523.html?spid=278944843,False
KAG_278729052,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Và Binh Đoàn Người Sắt - Đôi Cánh Thiên Thần,34300.0,35000.0,0.02,44,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/doraemon-movie-story-mau-phien-ban-moi-nobita-va-binh-doan-nguoi-sat-doi-canh-thien-than-p278729052.html?spid=278729053,False
KAG_278684154,Nữ Binh Thần Tốc,41800.0,45000.0,0.07,242,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/nu-binh-than-toc-p278684154.html?spid=278863077,False
KAG_278423155,"Sách Hồi Ức, Giấc Mơ, Suy Ngẫm - Hành Trình Vào Nội Tâm Của Carl Jung – Nơi Ký Ức, Giấc Mơ Và Triết Lý Giao Thoa",229200.0,345000.0,0.34,1618,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-hoi-uc-giac-mo-suy-ngam-hanh-trinh-vao-noi-tam-cua-carl-jung-noi-ky-uc-giac-mo-va-triet-ly-giao-thoa-p278423155.html?spid=278423156,False
KAG_278123405,Sobotei Dinh Thự Ma Ám (Chọn tập lẻ),41900.0,45000.0,0.07,605,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sobotei-dinh-thu-ma-am-p278123405.html?spid=279360320,False
KAG_277397107,Sách Phía Đông Vườn Địa Đàng,279000.0,380000.0,0.27,661,4.5,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-phia-dong-vuon-dia-dang-p277397107.html?spid=277397109,False
KAG_276948798,"Sách Lên Đỉnh Núi Mở Tiệm Bánh Mì - Triết lí Wazawaza: Những con người hạnh phúc, 2 loại bánh mì, và doanh thu thường niên 300 triệu Yên",108000.0,150000.0,0.28,2820,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-len-dinh-nui-mo-tiem-banh-mi-triet-li-wazawaza-nhung-con-nguoi-hanh-phuc-2-loai-banh-mi-va-doanh-thu-thuong-nien-300-trieu-yen-p276948798.html?spid=276948799,False
KAG_276933755,Combo Giáo Trình Chuẩn HSK 4 Tập 1 - Sách Bài Học và Bài tập (Bộ 2 cuốn),311000.0,376000.0,0.17,876,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-giao-trinh-chuan-hsk-4-tap-1-sach-bai-hoc-va-bai-tap-bo-2-cuon-p276933755.html?spid=276949260,False
KAG_276933752,Combo Giáo Trình Chuẩn HSK 3 - Sách Bài Học và Bài tập (Bộ 2 cuốn),395000.0,476000.0,0.17,878,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-giao-trinh-chuan-hsk-3-sach-bai-hoc-va-bai-tap-bo-2-cuon-p276933752.html?spid=276949259,False
KAG_276883579,Sống Sáng - Phan Việt - Sáng Books,200000.0,200000.0,0.0,1249,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/song-sang-dong-sach-sang-phan-viet-sang-books-p276883579.html?spid=276886801,False
KAG_276425570,Thám Tử Lừng Danh Conan (Bản Nâng Cấp) - [Chọn Tập Lẻ,32300.0,35000.0,0.08,312,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/tham-tu-lung-danh-conan-ban-nang-cap-p276425570.html?spid=276428296,False
KAG_276078455,Series các tập Gachiakuta,39900.0,45000.0,0.11,399,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/series-cac-tap-gachiakuta-p276078455.html?spid=276886172,False
KAG_276019606,Sách Không Gia Đình (Tái Bản),120000.0,175000.0,0.31,524,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-khong-gia-dinh-tai-ban-p276019606.html?spid=278938671,False
KAG_273746688,Sách Địa Cầu Online,145900.0,199000.0,0.27,92,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dia-cau-online-p273746688.html?spid=273204606,False
KAG_273691914,Sách Trăm năm cô đơn,176250.0,235000.0,0.25,533,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tram-nam-co-don-p273691914.html?spid=273691915,False
KAG_273182700,Combo Dragon Ball Super,662400.0,690000.0,0.04,136,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-dragon-ball-super-p273182700.html?spid=277815791,True
KAG_272447731,Sách Xông vào lối âm dương,109900.0,169000.0,0.35,213,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-xong-vao-loi-am-duong-p272447731.html?spid=262806375,False
KAG_263035841,Sách Vòng Quanh Thế Giới,9000.0,12000.0,0.25,678,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-vong-quanh-the-gioi-p263035841.html?spid=277926136,False
KAG_194960730,Sách Nỗi buồn chiến tranh,99000.0,130000.0,0.24,4735,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-noi-buon-chien-tranh-p194960730.html?spid=194960731,False
KAG_192909292,Sách Án Mạng Trên Chuyến Tàu Tốc Hành Phương Đông,98000.0,120000.0,0.18,984,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-an-mang-tren-chuyen-tau-toc-hanh-phuong-dong-p192909292.html?spid=192909295,False
KAG_190335975,Combo 2 cuốn Truyện Dành Cho Thiếu Nhi : Tuổi Thơ Dữ Dội - Tập 1 + 2 (Tái Bản),120000.0,160000.0,0.25,1823,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-2-cuon-truyen-danh-cho-thieu-nhi-tuoi-tho-du-doi-tap-1-2-tai-ban-p190335975.html?spid=273817532,False
KAG_176831144,Combo 23 Tập Thanh Gươm Diệt Quỷ (Tập 1-23),662400.0,690000.0,0.04,342,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-23-tap-thanh-guom-diet-quy-tap-1-23-p176831144.html?spid=176831145,True
KAG_140416370,Sách Flow - Dòng Chảy,175560.0,228000.0,0.23,9401,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-flow-dong-chay-p140416370.html?spid=140416372,False
KAG_109017985,"Sách Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản)",107400.0,179000.0,0.4,27270,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-thien-tai-ben-trai-ke-dien-ben-phai-tai-ban-p109017985.html?spid=109017987,False
KAG_76013378,Sách Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),204200.0,319000.0,0.36,12892,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,False
KAG_59511811,Sách Dấu Chân Trên Cát - Nguyên Phong (Tái Bản 2020),111000.0,148000.0,0.25,5515,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dau-chan-tren-cat-nguyen-phong-tai-ban-2020-p59511811.html?spid=59511812,False
KAG_56609155,Sách Trường Ca Achilles (Quà Tặng Kèm: 01 Bookmark + 01 Phụ Lục),124800.0,156000.0,0.2,4243,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-truong-ca-achilles-qua-tang-kem-01-bookmark-01-phu-luc-p56609155.html?spid=56609156,False
KAG_52789367,Sách Nhà Giả Kim (Tái Bản),78000.0,95000.0,0.18,40478,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-nha-gia-kim-tai-ban-2020-p52789367.html?spid=52789368,False
KAG_17493916,Sách Luyện Nói Tiếng Trung Quốc Cấp Tốc Cho Người Bắt Đầu - Tập 1 (Kèm file MP3) (Tái Bản),140000.0,168000.0,0.17,1032,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-luyen-noi-tieng-trung-quoc-cap-toc-cho-nguoi-bat-dau-tap-1-kem-file-mp3-tai-ban-p17493916.html?spid=17493917,False
KAG_7953305,"Combo Tổng Hợp Chuyên Đề Trọng Tâm Thi Vào 10 Chuyên
Và Học Sinh Giỏi Toán 9",222000.0,318000.0,0.3,2081,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-tong-hop-chuyen-de-trong-tam-thi-vao-10-chuyen-va-hoc-sinh-gioi-toan-9-p7953305.html?spid=7953306,False
KAG_7833728,Sách Dạy Con Làm Giàu (Tập 1) - Để Không Có Tiền Vẫn Tạo Ra Tiền - Cha Giàu Cha Nghèo (Tái Bản),63000.0,80000.0,0.21,38587,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-day-con-lam-giau-tap-1-de-khong-co-tien-van-tao-ra-tien-cha-giau-cha-ngheo-tai-ban-p7833728.html?spid=7833729,False
KAG_4780917,Sách Người Đua Diều (Tái Bản),99330.0,150000.0,0.34,23242,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-nguoi-dua-dieu-tai-ban-2018-p4780917.html?spid=4781791,False
KAG_279322060,Bộ Sách Tham Khảo Trí Tuệ Nhân Tạo - Lớp 1-12 (Trọn Bộ/Lẻ),36000.0,36000.0,0.0,30,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-bo-sach-tri-tue-nhan-tao-lop-1-12-tron-bo-le-p279322060.html?spid=279322078,False
KAG_279298520,"Sách Tớ, Cậu và Những Điều Lấp Lánh",94500.0,135000.0,0.3,32,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-to-cau-va-nhung-dieu-lap-lanh-p279298520.html?spid=279299007,False
KAG_279120672,Sách Codename Anastasia (Tập 2),157500.0,225000.0,0.3,84,4.7,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-codename-anastasia-tap-2-p279120672.html?spid=279120970,False
KAG_279082305,Spy X Family - Tập 14,27000.0,30000.0,0.1,69,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/spy-x-family-tap-14-tang-kem-standee-pvc-p279082305.html?spid=279082306,False
