ma_san_pham,ten_san_pham,gia,danh_gia,luot_ban,url,nen_tang,nganh_hang,da_kiem_tra_gia_ao
278518858,Thị Trấn Mèo - Tập 10 [Tặng Kèm Postcard],64500.0,5.0,82,https://tiki.vn/thi-tran-meo-tap-10-tang-kem-postcard-p278518858.html?spid=278518859,Tiki,Truyện tranh/Manga,False
278316450,Sách Em Bé Và Tôi ( Chọn Tập Lẻ),69100.0,5.0,200,https://tiki.vn/em-be-va-toi-tap-1-tang-kem-special-jacket-p278316450.html?spid=278860198,Tiki,Truyện tranh/Manga,False
278100335,Sách Ánh Sao Bên Tôi,140000.0,5.0,253,https://tiki.vn/anh-sao-ben-toi-tap-1-p278100335.html?spid=279182055,Tiki,Truyện tranh/Manga,False
277568841,Kingdom,40000.0,5.0,74,https://tiki.vn/kingdom-p277568841.html?spid=277690334,Tiki,Truyện tranh/Manga,False
277402962,ReLIFE,54800.0,5.0,137,https://tiki.vn/relife-p277402962.html?spid=277402979,Tiki,Truyện tranh/Manga,False
276922193,Shin Cậu Bé Bút Chì - Truyện Dài Tập 21: Bốn Chàng Hiệp Sĩ Của Vương Quốc Vẽ Vời,24500.0,5.0,16,https://tiki.vn/shin-cau-be-but-chi-truyen-dai-tap-21-bon-chang-hiep-si-cua-vuong-quoc-ve-voi-p276922193.html?spid=276922195,Tiki,Truyện tranh/Manga,False
276859727,Spy X Family Tập 11 (Bản Thường),28500.0,5.0,91,https://tiki.vn/spy-x-family-tap-11-ban-thuong-tang-kem-standee-pvc-p276859727.html?spid=276859728,Tiki,Truyện tranh/Manga,False
276659735,Series các tập Saiyuki,49000.0,5.0,118,https://tiki.vn/series-cac-tap-saiyuki-p276659735.html?spid=276824700,Tiki,Truyện tranh/Manga,False
276109497,Spy X Family Tập 10,28500.0,5.0,163,https://tiki.vn/spy-x-family-tap-10-tang-kem-standee-p276109497.html?spid=276109499,Tiki,Truyện tranh/Manga,False
275881767,Series các tập Thiên hà cạnh bên,45000.0,5.0,78,https://tiki.vn/thien-ha-canh-ben-01-tang-kem-postcard-giay-p275881767.html?spid=276285615,Tiki,Truyện tranh/Manga,False
275617268,Shin Cậu Bé Bút Chì - Truyện Dài Tập 15: Câu Chuyện Xuất Ngoại Và Trận Chiến Xương Rồng,23750.0,5.0,23,https://tiki.vn/shin-cau-be-but-chi-truyen-dai-tap-15-cau-chuyen-xuat-ngoai-va-tran-chien-xuong-rong-p275617268.html?spid=275617271,Tiki,Truyện tranh/Manga,False
274728129,Vũ điệu rực lửa - Welcome to the Ballroom,36000.0,5.0,297,https://tiki.vn/vu-dieu-ruc-lua-welcome-to-the-ballroom-p274728129.html?spid=274928242,Tiki,Truyện tranh/Manga,False
274031577,Series các tập ATTACK ON TITAN - Combo tập 1-2-3,133820.0,5.0,1857,https://tiki.vn/series-cac-tap-attack-on-titan-combo-tap-1-2-3-p274031577.html?spid=274031703,Tiki,Truyện tranh/Manga,False
273219000,Shin - Cậu Bé Bút Chì Tập 34,23750.0,5.0,5,https://tiki.vn/shin-cau-be-but-chi-tap-34-p273219000.html?spid=273219003,Tiki,Truyện tranh/Manga,False
272122637,Chú Thuật Hồi Chiến Tập 17: Ngậm Ngọn Cỏ Lau,28500.0,5.0,442,https://tiki.vn/chu-thuat-hoi-chien-tap-17-ngam-ngon-co-lau-p272122637.html?spid=272122641,Tiki,Truyện tranh/Manga,False
270790402,Shin - Cậu Bé Bút Chì - Tập 50,23750.0,5.0,44,https://tiki.vn/shin-cau-be-but-chi-tap-50-p270790402.html?spid=270790405,Tiki,Truyện tranh/Manga,False
270466655,Shin - Cậu Bé Bút Chì Tập 13,24500.0,4.6,24,https://tiki.vn/shin-cau-be-but-chi-tap-13-p270466655.html?spid=270466658,Tiki,Truyện tranh/Manga,False
270463602,Shin - Cậu Bé Bút Chì Tập 1,23750.0,5.0,64,https://tiki.vn/shin-cau-be-but-chi-tap-1-p270463602.html?spid=270463605,Tiki,Truyện tranh/Manga,False
267178870,Doraemon Tuyển Tập Tranh Truyện Màu - Tập 1,47500.0,5.0,111,https://tiki.vn/doraemon-tuyen-tap-tranh-truyen-mau-tap-1-p267178870.html?spid=267178873,Tiki,Truyện tranh/Manga,False
263970133,Thám tử lừng danh Conan Tập 28,23750.0,5.0,30,https://tiki.vn/tham-tu-lung-danh-conan-tap-28-p263970133.html?spid=263970135,Tiki,Truyện tranh/Manga,False
263698219,Bluelock Tập 10,33250.0,5.0,102,https://tiki.vn/bluelock-tap-10-tang-kem-pvc-card-va-standee-nhan-vat-p263698219.html?spid=263698220,Tiki,Truyện tranh/Manga,False
247442497,Combo Doraemon Tranh Truyện Màu - Nobita Tây Du Kí (2 cuốn) [Tái Bản 2023],57000.0,5.0,107,https://tiki.vn/combo-doraemon-tranh-truyen-mau-nobita-tay-du-ki-2-cuon-tai-ban-2023-p247442497.html?spid=247442498,Tiki,Truyện tranh/Manga,False
215983686,Combo Shin - Cậu Bé Bút Chì - Đặc Biệt  (8 Tập),195000.0,4.8,89,https://tiki.vn/combo-shin-cau-be-but-chi-dac-biet-8-tap-p215983686.html?spid=215983687,Tiki,Truyện tranh/Manga,False
173515978,My Hero Academia - Học Viện Siêu Anh Hùng Tập 8: Yaoyorozu: Trỗi Dậy (Tái Bản 2022),28500.0,5.0,26,https://tiki.vn/my-hero-academia-hoc-vien-sieu-anh-hung-tap-8-yaoyorozu-troi-day-tai-ban-2022-p173515978.html?spid=173515980,Tiki,Truyện tranh/Manga,False
171876692,Dragon Ball Super - Tập 7: Giải Đấu Sức Mạnh - Cuộc Đua Tranh Sống Còn (Tái Bản),28800.0,5.0,116,https://tiki.vn/dragon-ball-super-tap-7-giai-dau-suc-manh-cuoc-dua-tranh-song-con-tai-ban-2022-p171876692.html?spid=171876693,Tiki,Truyện tranh/Manga,False
51320541,Combo Thám Tử Lừng Danh Conan Tập 61 - 70 (Bộ 10 cuốn),240000.0,5.0,628,https://tiki.vn/combo-tham-tu-lung-danh-conan-tap-61-70-bo-10-cuon-p51320541.html?spid=58806032,Tiki,Truyện tranh/Manga,False
21508579,Doraemon Plus Tập 4 (Tái Bản),20900.0,5.0,463,https://tiki.vn/doraemon-plus-tap-4-tai-ban-p21508579.html?spid=21508580,Tiki,Truyện tranh/Manga,False
13105192,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 43 (Tái Bản),20900.0,5.0,469,https://tiki.vn/doraemon-chu-meo-may-den-tu-tuong-lai-tap-43-tai-ban-p13105192.html?spid=13105193,Tiki,Truyện tranh/Manga,False
509618,Combo Dragon Ball (Trọn Bộ 42 Tập),1192250.0,4.8,3094,https://tiki.vn/combo-dragon-ball-tron-bo-42-tap-p509618.html?spid=226387,Tiki,Truyện tranh/Manga,True
279408699,Sách Dấu Ấn Hoàng Gia - Tập 60 ,28500.0,5.0,126,https://tiki.vn/sach-dau-an-hoang-gia-tap-60-p279408699.html?spid=279408701,Tiki,Truyện tranh/Manga,False
279396019,Sách Official Character Book - My Hero Academia - Học Viện Siêu Anh Hùng: Ultra Archive [Tặng Kèm Set Bookmark PVC + Bảng Sticker],42750.0,0.0,4,https://tiki.vn/sach-official-character-book-my-hero-academia-hoc-vien-sieu-anh-hung-ultra-archive-tang-kem-set-bookmark-pvc-bang-sticker-p279396019.html?spid=279396022,Tiki,Truyện tranh/Manga,False
279395932,Sách Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Băng Hải Tặc Của “Tứ Hoàng” Big Mom!! ,23750.0,5.0,7,https://tiki.vn/sach-vivre-card-the-du-lieu-nhan-vat-one-piece-booster-pack-bang-hai-tac-cua-tu-hoang-big-mom-p279395932.html?spid=279395934,Tiki,Truyện tranh/Manga,False
279349883,Sách Dấu Ấn Hoàng Gia - Tập 54 ,28500.0,5.0,268,https://tiki.vn/sach-dau-an-hoang-gia-tap-54-p279349883.html?spid=279349885,Tiki,Truyện tranh/Manga,False
279349882,Sách Dấu Ấn Hoàng Gia - Tập 53 ,28500.0,5.0,270,https://tiki.vn/sach-dau-an-hoang-gia-tap-53-p279349882.html?spid=279349884,Tiki,Truyện tranh/Manga,False
279329126,Sách Ngôi Nhà Mặt Trời Mọc (Tập 2),143000.0,5.0,12,https://tiki.vn/sach-ngoi-nha-mat-troi-moc-tap-2-p279329126.html?spid=279330001,Tiki,Truyện tranh/Manga,False
279305766,Dấu Ấn Hoàng Gia - Tập 50 ,28500.0,5.0,263,https://tiki.vn/dau-an-hoang-gia-tap-50-p279305766.html?spid=279305768,Tiki,Truyện tranh/Manga,False
279305764,Sách Dịch Vụ Giao Hàng Của Phù Thủy Kiki (Truyện Tranh Màu) - (Chọn Tập Lẻ),67500.0,5.0,49,https://tiki.vn/dich-vu-giao-hang-cua-phu-thuy-kiki-truyen-tranh-mau-chon-tap-le-p279305764.html?spid=279395400,Tiki,Truyện tranh/Manga,False
279292554,Chung Một Mái Nhà - Tập 5,84000.0,5.0,10,https://tiki.vn/chung-mot-mai-nha-tap-5-p279292554.html?spid=279293803,Tiki,Truyện tranh/Manga,False
279291900,Dấu Ấn Hoàng Gia - Tập 47,28500.0,5.0,259,https://tiki.vn/dau-an-hoang-gia-tap-47-p279291900.html?spid=279291901,Tiki,Truyện tranh/Manga,False
279272462,Sách Vitamin Mèo Và Những Câu Chuyện Bất Tận - Nhiều Phiên Bản,96700.0,5.0,15,https://tiki.vn/sach-sach-vitamin-meo-va-nhung-cau-chuyen-bat-tan-nhieu-phien-ban-p279272462.html?spid=279272468,Tiki,Truyện tranh/Manga,False
279001755,Sách Thủy Cung Đáy Biển Magmell [ Chọn Tập Lẻ,36000.0,5.0,91,https://tiki.vn/sach-thuy-cung-day-bien-magmell-chon-tap-le-p279001755.html?spid=279557373,Tiki,Truyện tranh/Manga,False
278916774,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Thám Hiểm Vùng Đất Mới,33250.0,0.0,19,https://tiki.vn/doraemon-movie-story-mau-phien-ban-moi-nobita-tham-hiem-vung-dat-moi-p278916774.html?spid=278916775,Tiki,Truyện tranh/Manga,False
278892518,Sách Chàng Đầu Gấu Và Cô Nàng Khiếm Thị [Chọn Tập Lẻ,42750.0,0.0,26,https://tiki.vn/sach-chang-dau-gau-va-co-nang-khiem-thi-tap-1-tang-kem-standee-bap-benh-p278892518.html?spid=279185689,Tiki,Truyện tranh/Manga,False
278870038,Sách - Wild Cats - Tặng Kèm Mini Poster + Card PVC,132300.0,0.0,4,https://tiki.vn/sach-wild-cats-tang-kem-mini-poster-card-pvc-p278870038.html?spid=278870039,Tiki,Truyện tranh/Manga,False
278831291,Sách - Boxset Nguyên Tội Của Takopi - Tập 1 + Tập 2 (Hộp 2 Tập) - Tặng Kèm Standee Giấy Bồi,98000.0,5.0,18,https://tiki.vn/sach-boxset-nguyen-toi-cua-takopi-tap-1-tap-2-hop-2-tap-tang-kem-standee-giay-boi-p278831291.html?spid=278831292,Tiki,Truyện tranh/Manga,False
278788244,Sách Dragon Quest - Cuộc Phiêu Lưu Của Dũng Sĩ Dai [Chọn Tập Lẻ,65550.0,5.0,348,https://tiki.vn/sach-dragon-quest-cuoc-phieu-luu-cua-dung-si-dai-chon-tap-le-p278788244.html?spid=279306660,Tiki,Truyện tranh/Manga,False
278603968,Rồng & Tắc Kè Hoa,52000.0,5.0,66,https://tiki.vn/rong-tac-ke-hoa-p278603968.html?spid=279130813,Tiki,Truyện tranh/Manga,False
278469816,Cú Đấm Phúc Âm,52000.0,5.0,315,https://tiki.vn/cu-dam-phuc-am-p278469816.html?spid=278747151,Tiki,Truyện tranh/Manga,False
278315209,Thám Tử Lừng Danh Conan Vs. Tổ Chức Áo Đen - Tập 1,33250.0,4.8,637,https://tiki.vn/tham-tu-lung-danh-conan-vs-to-chuc-ao-den-p278315209.html?spid=2610741,Tiki,Truyện tranh/Manga,False
275955976,Nhóc Maruko Tập 11 [Tặng Kèm Set Postcard Polaroid],39200.0,5.0,126,https://tiki.vn/nhoc-maruko-tap-11-tang-kem-set-postcard-polaroid-p275955976.html?spid=275955979,Tiki,Truyện tranh/Manga,False
275606968,Thám Tử Lừng Danh Conan - Hanzawa Chàng Hung Thủ Số Nhọ - Tập 7,25000.0,0.0,1,https://tiki.vn/tham-tu-lung-danh-conan-hanzawa-chang-hung-thu-so-nho-tap-7-p275606968.html?spid=275606969,Tiki,Truyện tranh/Manga,False
275490886,Asari - Cô Bé Tinh Nghịch Tập 21 – Tập 30 [Tái Bản 2024,23750.0,4.5,38,https://tiki.vn/asari-co-be-tinh-nghich-tap-21-tap-30-tai-ban-2024-p275490886.html?spid=275491509,Tiki,Truyện tranh/Manga,False
273787649,Nina Ở Thị Trấn Cao Nguyên,34000.0,5.0,58,https://tiki.vn/nina-o-thi-tran-cao-nguyen-p273787649.html?spid=274850762,Tiki,Truyện tranh/Manga,False
271516431,Nhóc Miko! Cô Bé Nhí Nhảnh - Tập 16,23000.0,5.0,38,https://tiki.vn/nhoc-miko-co-be-nhi-nhanh-tap-16-p271516431.html?spid=271516434,Tiki,Truyện tranh/Manga,False
271478393,Thám tử Kindaichi phần đặc biệt: Thanh tra Akechi và chuyên án hào nhoáng,44900.0,5.0,160,https://tiki.vn/tham-tu-kindaichi-phan-dac-biet-thanh-tra-akechi-va-chuyen-an-hao-nhoang-p271478393.html?spid=271478396,Tiki,Truyện tranh/Manga,False
270463575,Shin - Cậu Bé Bút Chì - Tập 37,23750.0,4.8,21,https://tiki.vn/shin-cau-be-but-chi-tap-37-p270463575.html?spid=270463578,Tiki,Truyện tranh/Manga,False
262304766,Thám Tử Lừng Danh Conan Tập 6,23275.0,4.7,70,https://tiki.vn/tham-tu-lung-danh-conan-tap-6-p262304766.html?spid=262304769,Tiki,Truyện tranh/Manga,False
262303861,Thám Tử Lừng Danh Conan - Tập 8,24500.0,5.0,72,https://tiki.vn/tham-tu-lung-danh-conan-tap-8-p262303861.html?spid=262303864,Tiki,Truyện tranh/Manga,False
253366263,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 9 (Tái Bản),23750.0,5.0,47,https://tiki.vn/doraemon-chu-meo-may-den-tu-tuong-lai-tap-9-tai-ban-2023-p253366263.html?spid=253366265,Tiki,Truyện tranh/Manga,False
249025946,"Doraemon - Phiên Bản Điện Ảnh Màu - Ấn Bản Đầy Đủ Ngoại Truyện: Đêm Trước Đám Cưới Nobita, Kỉ Niệm Về Bà [Tái Bản 2023]",58000.0,5.0,19,https://tiki.vn/doraemon-phien-ban-dien-anh-mau-an-ban-day-du-ngoai-truyen-dem-truoc-dam-cuoi-nobita-ki-niem-ve-ba-tai-ban-2023-p249025946.html?spid=249025949,Tiki,Truyện tranh/Manga,False
243023702,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 33 (Tái Bản),23750.0,5.0,26,https://tiki.vn/doraemon-chu-meo-may-den-tu-tuong-lai-tap-33-tai-ban-2023-p243023702.html?spid=243023707,Tiki,Truyện tranh/Manga,False
197214004,Combo Magic Kaito (5 Cuốn) (Tái Bản 2022),168000.0,5.0,141,https://tiki.vn/combo-magic-kaito-5-cuon-tai-ban-2022-p197214004.html?spid=197214006,Tiki,Truyện tranh/Manga,False
197212989,Magic Kaito Tập 1 (Tái Bản 2022),33250.0,5.0,51,https://tiki.vn/magic-kaito-tap-1-tai-ban-2022-p197212989.html?spid=197212990,Tiki,Truyện tranh/Manga,False
186267247,Shaman King 11,35000.0,5.0,298,https://tiki.vn/shaman-king-11-p186267247.html?spid=186267249,Tiki,Truyện tranh/Manga,False
63554358,Combo Thám Tử Lừng Danh Conan: Hoa Hướng Dương Trong Biển Lửa (2 Tập),117000.0,4.7,139,https://tiki.vn/combo-tham-tu-lung-danh-conan-hoa-huong-duong-trong-bien-lua-2-tap-p63554358.html?spid=63554359,Tiki,Truyện tranh/Manga,False
63554343,Combo Thám Tử Lừng Danh Conan: Cuộc Điều Tra Giữa Biển Khơi (2 Tập),114000.0,5.0,102,https://tiki.vn/combo-tham-tu-lung-danh-conan-cuoc-dieu-tra-giua-bien-khoi-2-tap-p63554343.html?spid=63554346,Tiki,Truyện tranh/Manga,False
50477553,Combo Thám Tử Lừng Danh Conan Tập 31 - 40 (Bộ 10 cuốn),240000.0,5.0,958,https://tiki.vn/combo-tham-tu-lung-danh-conan-tap-31-40-bo-10-cuon-p50477553.html?spid=58806028,Tiki,Truyện tranh/Manga,False
49884647,Combo Thám Tử Lừng Danh Conan Tập 11 - 20 (Bộ 10 cuốn),240000.0,5.0,986,https://tiki.vn/combo-tham-tu-lung-danh-conan-tap-11-20-bo-10-cuon-p49884647.html?spid=58806026,Tiki,Truyện tranh/Manga,False
48963465,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition Tập 3,71250.0,5.0,1356,https://tiki.vn/llmetal-alchemist-cang-gia-kim-thuat-su-fullmetal-edition-tap-3-p48963465.html?spid=48963466,Tiki,Truyện tranh/Manga,False
279444186,OpenClaw : Ứng Dụng AI Tự Động Hóa Trong Công Việc,161400.0,4.7,71,https://tiki.vn/openclaw-ung-dung-ai-tu-dong-hoa-trong-cong-viec-p279444186.html?spid=279447217,Tiki,Mỹ phẩm,False
279082152,Sách Dốc Hết Trái Tim - Cách Starbucks Xây Dựng Công Ty Bằng Từng Tách Cà Phê,145000.0,4.8,12,https://tiki.vn/sach-doc-het-trai-tim-cach-starbucks-xay-dung-cong-ty-bang-tung-tach-ca-phe-tai-ban-2018-p279082152.html?spid=279082155,Tiki,Mỹ phẩm,False
277400773,"Sách Bá chủ AI - Trí tuệ nhân tạo ChatGPT, và cuộc chạy đua thay đổi thế giới",207130.0,4.5,168,https://tiki.vn/sach-ba-chu-ai-tri-tue-nhan-tao-chatgpt-va-cuoc-chay-dua-thay-doi-the-gioi-p277400773.html?spid=277400774,Tiki,Mỹ phẩm,False
277361862,Sách Kỹ thuật đặt câu lệnh cho ChatGPT,117100.0,4.8,652,https://tiki.vn/sach-ky-thuat-dat-cau-lenh-cho-chatgpt-p277361862.html?spid=277361864,Tiki,Mỹ phẩm,False
276642618,Sách Tuần Làm Việc 4 Giờ (Tái Bản),96000.0,4.8,297,https://tiki.vn/sach-tuan-lam-viec-4-gio-tai-ban-p276642618.html?spid=276642621,Tiki,Mỹ phẩm,False
275875006,Sách Tăng Tốc Bán Hàng Bằng SPIN,107400.0,4.5,183,https://tiki.vn/sach-tang-toc-ban-hang-bang-spin-p275875006.html?spid=275875009,Tiki,Mỹ phẩm,False
275702538,Sách Chat GPT Thực Chiến,110600.0,4.7,3540,https://tiki.vn/sach-chat-gpt-thuc-chien-p275702538.html?spid=275702540,Tiki,Mỹ phẩm,False
274807860,Combo 2 Cuốn Building A Second Brain - Thiết Lập Bộ Não Thứ 2 & The PARA Method - Phương Pháp Tổ Chức Thông Tin Trong Công Việc,169000.0,4.6,250,https://tiki.vn/combo-2-cuon-building-a-second-brain-thiet-lap-bo-nao-thu-2-the-para-method-phuong-phap-to-chuc-thong-tin-trong-cong-viec-p274807860.html?spid=274807861,Tiki,Mỹ phẩm,False
273316208,Sách Nguyên Lý 80/20 - Bí Quyết Làm Ít Được Nhiều (Tái Bản,111000.0,4.7,658,https://tiki.vn/sach-nguyen-ly-80-20-bi-quyet-lam-it-duoc-nhieu-p273316208.html?spid=273316211,Tiki,Mỹ phẩm,False
273273784,Sách Những Nguyên Tắc Để Giàu Có,115200.0,4.5,36,https://tiki.vn/sach-nhung-nguyen-tac-de-giau-co-p273273784.html?spid=273273787,Tiki,Mỹ phẩm,False
273114486,Sách Quản Lý Công Việc Hiệu Quả Theo Phương Pháp Horenso,63300.0,5.0,56,https://tiki.vn/sach-quan-ly-cong-viec-hieu-qua-theo-phuong-phap-horenso-p273114486.html?spid=273114487,Tiki,Mỹ phẩm,False
272349551,Sách Cú hích - Phiên bản cuối cùng (Tái bản),152460.0,5.0,317,https://tiki.vn/sach-cu-hich-phien-ban-cuoi-cung-tai-ban-p272349551.html?spid=272349554,Tiki,Mỹ phẩm,False
271118010,Sách Giao Tiếp Bất Bạo Động (Nonviolent Communication),105000.0,5.0,2378,https://tiki.vn/sach-giao-tiep-bat-bao-dong-nonviolent-communication-p271118010.html?spid=271118013,Tiki,Mỹ phẩm,False
270850449,Sách Mọi Chuyện Đều Là Sự An Bài Tốt Nhất,90300.0,5.0,213,https://tiki.vn/sach-moi-chuyen-deu-la-su-an-bai-tot-nhat-p270850449.html?spid=270850450,Tiki,Mỹ phẩm,False
205010302,Sách Đọc vị bất kỳ ai - Để không bị lợi dụng (Tái bản),78700.0,5.0,2275,https://tiki.vn/sach-doc-vi-bat-ky-ai-de-khong-bi-loi-dung-tai-ban-p205010302.html?spid=205010303,Tiki,Mỹ phẩm,False
200851515,"Sách Dọn đường tâm lý, thuyết phục chắc thắng",133000.0,5.0,124,https://tiki.vn/sach-don-duong-tam-ly-thuyet-phuc-chac-thang-p200851515.html?spid=200851516,Tiki,Mỹ phẩm,False
164921979,Sách Câu Hỏi Là Câu Trả Lời (Tái Bản),43400.0,5.0,922,https://tiki.vn/sach-cau-hoi-la-cau-tra-loi-tai-ban-p164921979.html?spid=164921981,Tiki,Mỹ phẩm,False
153045603,Sách Người Giỏi Không Phải Là Người Làm Tất Cả (Tái Bản 2021),44660.0,5.0,4029,https://tiki.vn/sach-nguoi-gioi-khong-phai-la-nguoi-lam-tat-ca-tai-ban-2021-p153045603.html?spid=153045604,Tiki,Mỹ phẩm,False
150838230,Sách Everybody Writes - Ai Rồi Cũng Viết (Cuốn Cẩm Nang Giúp Bạn Viết Content “Chất Như Nước Cất”),118200.0,5.0,1031,https://tiki.vn/sach-everybody-writes-ai-roi-cung-viet-cuon-cam-nang-giup-ban-viet-content-chat-nhu-nuoc-cat-p150838230.html?spid=150838231,Tiki,Mỹ phẩm,False
78975610,Sách Siêu Tập Trung (Tái Bản),107800.0,4.8,2014,https://tiki.vn/sach-sieu-tap-trung-tai-ban-p78975610.html?spid=78975611,Tiki,Mỹ phẩm,False
77109209,Sách Nghệ Thuật Đánh Cắp Ý Tưởng (10 Bí Mật Không Ai Nói Với Bạn Về Sáng Tạo),67300.0,4.8,3713,https://tiki.vn/sach-nghe-thuat-danh-cap-y-tuong-10-bi-mat-khong-ai-noi-voi-ban-ve-sang-tao-p77109209.html?spid=77109210,Tiki,Mỹ phẩm,False
67991602,Sách Đừng Làm Việc Chăm Chỉ Hãy Làm Việc Thông Minh,139000.0,4.8,11035,https://tiki.vn/sach-dung-lam-viec-cham-chi-hay-lam-viec-thong-minh-p67991602.html?spid=67991603,Tiki,Mỹ phẩm,False
53728878,Sách Tối Đa Hóa Hiệu Suất Công Việc – Việc 12 Tháng Làm Trong 12 Tuần,123000.0,4.7,1808,https://tiki.vn/sach-toi-da-hoa-hieu-suat-cong-viec-viec-12-thang-lam-trong-12-tuan-p53728878.html?spid=54056505,Tiki,Mỹ phẩm,False
42742283,Sách Sử Dụng Trí Nhớ Của Bạn - Use Your Memory (Tái Bản),175000.0,5.0,309,https://tiki.vn/sach-su-dung-tri-nho-cua-ban-use-your-memory-tai-ban-p42742283.html?spid=42742284,Tiki,Mỹ phẩm,False
41092629,Cuốn Sách Tư Duy - Kỹ Năng Kinh Doanh Cực Hay: Binh Pháp Tôn Tử Trong Kinh Doanh / Tặng Kèm Bookmark Happy Life,107500.0,4.6,146,https://tiki.vn/cuon-sach-tu-duy-ky-nang-kinh-doanh-cuc-hay-binh-phap-ton-tu-trong-kinh-doanh-tang-kem-bookmark-happy-life-p41092629.html?spid=41092630,Tiki,Mỹ phẩm,False
14684312,Sách Dấn Thân (Tái Bản),88000.0,5.0,8821,https://tiki.vn/sach-dan-than-tai-ban-p14684312.html?spid=14684313,Tiki,Mỹ phẩm,False
12138656,Sách Nghệ Thuật Tư Duy Chiến Lược,162400.0,4.8,4024,https://tiki.vn/sach-nghe-thuat-tu-duy-chien-luoc-p12138656.html?spid=12138657,Tiki,Mỹ phẩm,False
10866297,Sách Các Cuộc Chiến Tranh Tiền Tệ (Tái Bản),123000.0,4.8,2640,https://tiki.vn/sach-cac-cuoc-chien-tranh-tien-te-tai-ban-p10866297.html?spid=10866298,Tiki,Mỹ phẩm,False
10227722,Sách 45 Giây Tạo Nên Thay Đổi - Thấu Hiểu Tiếp Thị Mạng Lưới,64000.0,4.8,12234,https://tiki.vn/sach-45-giay-tao-nen-thay-doi-thau-hieu-tiep-thi-mang-luoi-p10227722.html?spid=10227723,Tiki,Mỹ phẩm,False
7958959,Sách 5 Điểm Chết Trong Teamwork,87780.0,4.8,2946,https://tiki.vn/sach-5-diem-chet-trong-teamwork-p7958959.html?spid=7958960,Tiki,Mỹ phẩm,False
6512113,Sách Người Dám Cho Đi - Bán Được Nhiều Hơn,106000.0,4.8,2244,https://tiki.vn/sach-nguoi-dam-cho-di-ban-duoc-nhieu-hon-p6512113.html?spid=6512115,Tiki,Mỹ phẩm,False
3102749,Sách Bất Động Sản Căn Bản (Tái Bản 2018),124300.0,4.7,2718,https://tiki.vn/sach-bat-dong-san-can-ban-tai-ban-2018-p3102749.html?spid=3147817,Tiki,Mỹ phẩm,False
2473637,Sách Thịnh Vượng Tài Chính Tuổi 30 - Tập 2 (Tái Bản),70000.0,4.5,52,https://tiki.vn/sach-thinh-vuong-tai-chinh-tuoi-30-tap-2-tai-ban-p2473637.html?spid=2476719,Tiki,Mỹ phẩm,False
2316589,Sách Siêu Dự Báo,148800.0,4.3,1099,https://tiki.vn/sach-sieu-du-bao-p2316589.html?spid=2337713,Tiki,Mỹ phẩm,False
1938895,Sách Nghệ Thuật PR Bản Thân (Tái Bản 2018),69000.0,4.7,4724,https://tiki.vn/sach-nghe-thuat-pr-ban-than-tai-ban-2018-p1938895.html?spid=1939041,Tiki,Mỹ phẩm,False
1750249,Sách Phân Tích Chứng Khoán,324200.0,4.7,10478,https://tiki.vn/sach-phan-tich-chung-khoan-p1750249.html?spid=1750251,Tiki,Mỹ phẩm,True
1085104,Sách Nghệ Thuật Đàm Phán Đỉnh Cao,101200.0,4.5,898,https://tiki.vn/sach-nghe-thuat-dam-phan-dinh-cao-p1085104.html?spid=1085218,Tiki,Mỹ phẩm,False
1000276,Sách Phát Triển Kỹ Năng Lãnh Đạo (Tái Bản),121800.0,4.8,2417,https://tiki.vn/sach-phat-trien-ky-nang-lanh-dao-tai-ban-p1000276.html?spid=1000374,Tiki,Mỹ phẩm,False
279288070,Range - Sức Mạnh Của Tư Duy Đa Lĩnh Vực - David Epstein,138100.0,5.0,29,https://tiki.vn/range-suc-manh-cua-tu-duy-da-linh-vuc-david-epstein-p279288070.html?spid=279291235,Tiki,Mỹ phẩm,False
278631534,Tư Duy Có Tổ Chức - Phương Pháp Hiệu Quả Trong Điều Hướng Dòng Chảy Thông Tin - Alpha Books,187100.0,4.8,57,https://tiki.vn/tu-duy-co-to-chuc-phuong-phap-hieu-qua-trong-dieu-huong-dong-chay-thong-tin-alpha-books-p278631534.html?spid=278791935,Tiki,Mỹ phẩm,False
278462795,Sách Năng suất nhanh và chậm,127600.0,4.5,101,https://tiki.vn/sach-nang-suat-nhanh-va-cham-p278462795.html?spid=278462796,Tiki,Mỹ phẩm,False
278098972,"Sách Nỗ Lực Từng Chút, Ngòi Bút Nở Hoa",117660.0,4.7,93,https://tiki.vn/sach-no-luc-tung-chut-ngoi-but-no-hoa-p278098972.html?spid=278098973,Tiki,Mỹ phẩm,False
278035268,Sách Ứng Dụng AI Trong Công Việc,156400.0,4.5,187,https://tiki.vn/sach-ung-dung-ai-trong-cong-viec-p278035268.html?spid=278035271,Tiki,Mỹ phẩm,False
